Sample in Buffer,Sample in Window,TRIGGER,example_top/MonopulseEx_Arithmetic1/Arithmetic1/Arithmetic_State_reg[2]_0[1:1],example_top/CountWrite_tem[31:0],example_top/Monopulse_data1[15:0],example_top/Behind_area[5:0],Behind_area[15:6],example_top/AD_Count[2:0],example_top/Fourth_moment[40:0],example_top/MonopulsePosition_1[5:0],MonopulsePosition[15:6],example_top/MonopulsePosition[31:16],example_top/Monopulse_data_00[7:0],example_top/Monopulse_data_01[7:0],example_top/Count[15:0],example_top/Monopulse_num[15:0],example_top/Monopulse_num_reg[15:0],example_top/Peak_value[7:0],example_top/PeriodPoint_num[31:0],example_top/Period_condition[5:0],Period_condition_1[15:6],example_top/Mean_value[7:0],example_top/Period_count[5:0],example_top/Front_area[5:0],Front_area[15:6],example_top/CountRead_tem[31:0],example_top/Pulse_point_num[15:0],example_top/Monopulse_data_1[7:0],example_top/ReadPosition[31:0],example_top/Read_Fifo_Out[15:0],example_top/Mean_value_remainders[7:0],example_top/Arithmetic_State[2:0],example_top/Read_Fifo_Out_r[15:0],example_top/app_rd_data6[15:0],example_top/app_rd_data1[15:0],example_top/app_rd_data8[15:0],example_top/Third_moment[32:0],example_top/Write_Fifo_rusdw_o[7:0],example_top/Square_data[20:0],example_top/app_rd_data2[15:0],example_top/app_rd_data7[15:0],example_top/ddr3_wr_data_r[127:0],example_top/SendToArm_Data[31:0],example_top/Write_Fifo_datain[7:0],example_top/Total_area_reg[15:0],example_top/ii[15:0],example_top/time_cnt[15:0],example_top/Read_Fifo_wusdw_o[7:0],example_top/SendToArm_Count[7:0],example_top/app_rd_data[127:0],example_top/Second_moment[23:0],example_top/Write_Fifo_Out[127:0],Period_condition_2[10:10],Period_condition_3[10:10],Period_condition_4[10:10],Period_condition_5[10:10],Period_condition_6[10:10],Period_condition_7[10:10],Period_condition_8[10:10],Period_condition_9[10:10],Period_condition_10[10:10],Period_condition_11[10:10],Period_condition_12[10:10],Period_condition_13[10:10],Period_condition_14[10:10],Period_condition_15[10:10],Period_condition_16[10:10],Period_condition[10:10],example_top/app_rd_data4[15:0],example_top/app_wdf_data[127:0],example_top/bit_count[7:0],example_top/Read_Fifo_rusdw_o[10:0],example_top/app_addr_begin[28:0],example_top/ddr3_wr_data[127:0],example_top/state1[3:0],example_top/app_rd_data3[15:0],example_top/app_addr[28:0],example_top/app_rd_data5[15:0],example_top/state[3:0],example_top/Total_area[15:0],example_top/time_cnt_n[15:0],example_top/WaveState[1:0],example_top/app_rd_data_valid,u_ila_0_app_rdy,u_ila_0_clk,example_top/ddr3_allwr_flag,example_top/ddr3_flag,example_top/ddr3_oneperiod_flag,example_top/ddr3_onewr_flag,example_top/ddr3read_en,example_top/ddr3write_en,example_top/Extract_en,example_top/FeatureExtraction_flag,SendIRQ_OBUF_1,init_calib_complete_OBUF,example_top/OnePeriod_flag,SendIRQ_OBUF,example_top/Period_flag,example_top/ProsessIn,example_top/ProsessIn1,example_top/Read_Fifo_empty,example_top/Read_Fifo_full,example_top/Read_Fifo_in_en1,example_top/Read_Fifo_rden,example_top/Read_Fifo_rst,example_top/Read_Fifo_wren,example_top/Read_Over_flag,example_top/S_FeatureExtraction_flag_neg,example_top/S_FeatureExtraction_flag_reg1,example_top/S_FeatureExtraction_flag_reg2,example_top/SendToArm_begin,example_top/SendToArm_Over,example_top/Write_Fifo_empty,example_top/Write_Fifo_full,example_top/WriteSign
861,861,0,0,00de2e7e,116,28,208,4,19200,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-4736,01,000010,009c,0097,00000000000000000000000000000000,0,dc,13968,004f,111,105,00,0096009700980099009a009b009c009d,1216,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,dd,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,006f,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
862,862,0,0,00de2e7e,116,28,208,5,19456,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-4800,01,000010,009c,0097,00000000000000000000000000000000,0,de,13968,0050,111,105,00,0096009700980099009a009b009c009d,1232,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,de,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0070,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
863,863,0,0,00de2e7e,116,28,208,6,19712,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-4864,01,000010,009c,0097,00000000000000000000000000000000,0,df,13968,0051,113,105,00,0096009700980099009a009b009c009d,1248,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,df,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0071,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
864,864,0,0,00de2e7e,116,28,208,7,19968,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-4928,01,000010,009c,0097,00000000000000000000000000000000,0,e0,13968,0052,97,105,00,0096009700980099009a009b009c009d,1264,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,e0,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0072,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
865,865,0,0,00de2e7e,116,28,208,1,20224,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-4992,01,000010,009c,0097,00000000000000000000000000000000,0,e1,13968,0053,115,105,00,0096009700980099009a009b009c009d,1280,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,e2,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0073,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
866,866,0,0,00de2e7e,116,28,208,2,20480,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5056,01,000010,009c,0097,00000000000000000000000000000000,0,e3,13968,0054,99,105,00,0096009700980099009a009b009c009d,1296,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,e3,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0074,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
867,867,0,0,00de2e7e,116,28,208,3,20736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5120,01,000010,009c,0097,00000000000000000000000000000000,0,e4,13968,0055,117,105,00,0096009700980099009a009b009c009d,1312,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,e4,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0075,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
868,868,0,0,00de2e7e,116,28,208,4,20992,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5184,01,000010,009c,0097,00000000000000000000000000000000,0,e5,13968,0056,101,105,00,0096009700980099009a009b009c009d,1328,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,e5,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0076,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
869,869,0,0,00de2e7e,116,28,208,6,21248,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5248,01,000010,009c,0097,00000000000000000000000000000000,0,e6,13968,0057,119,105,00,0096009700980099009a009b009c009d,1344,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,e7,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0077,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
870,870,0,0,00de2e7e,116,28,208,7,21504,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5312,01,000010,009c,0097,00000000000000000000000000000000,0,e8,13968,0058,103,105,00,0096009700980099009a009b009c009d,1360,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,e8,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0078,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
871,871,0,0,00de2e7e,116,28,208,0,21760,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5376,01,000010,009c,0097,00000000000000000000000000000000,0,e9,13968,0059,121,105,00,0096009700980099009a009b009c009d,1376,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,e9,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0079,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
872,872,0,0,00de2e7e,116,28,208,1,22016,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5440,01,000010,009c,0097,00000000000000000000000000000000,0,ea,13968,005a,105,105,00,0096009700980099009a009b009c009d,1392,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,ea,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,007a,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
873,873,0,0,00de2e7e,116,28,208,3,22272,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5504,01,000010,009c,0097,00000000000000000000000000000000,0,eb,13968,005b,123,105,00,0096009700980099009a009b009c009d,1408,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,ec,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,007b,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
874,874,0,0,00de2e7e,116,28,208,4,22528,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5568,01,000010,009c,0097,00000000000000000000000000000000,0,ed,13968,005c,107,105,00,0096009700980099009a009b009c009d,1424,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,ed,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,007c,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
875,875,0,0,00de2e7e,116,28,208,5,22784,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5632,01,000010,009c,0097,00000000000000000000000000000000,0,ee,13968,005d,125,105,00,0096009700980099009a009b009c009d,1440,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,ee,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,007d,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
876,876,0,0,00de2e7e,116,28,208,6,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,1,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,ef,13968,005e,109,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,ef,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0000,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
877,877,0,1,00de2e7e,116,28,208,0,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,2,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,f0,13968,005e,1,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,f1,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0000,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
878,878,0,1,00de2e7e,116,28,208,1,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,f2,0,005e,0,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,f2,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0001,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
879,879,0,1,00de2e7e,116,0,0,2,23040,29,1b7,0000,4e,4f,0011,116,0074,0,00000000,00,000,120,09,00,000,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,f3,0,005e,1,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,f3,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,0,0002,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
880,880,0,1,00de2e7e,116,0,0,3,23040,29,1b7,0000,4e,4f,0011,116,0074,0,00000000,00,000,120,09,00,000,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,f4,116,005e,3,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,f4,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,0,0003,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
881,881,0,1,00de2e7e,116,0,0,5,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,f5,232,005e,3,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,f6,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,116,0004,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
882,882,0,1,00de2e7e,116,-12,1,6,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,f7,348,005e,5,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,f7,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,232,0005,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
883,883,0,1,00de2e7e,116,-24,3,7,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,f8,464,005e,5,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,f8,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,348,0006,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
884,884,0,1,00de2e7e,116,28,5,0,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,f9,580,005e,7,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,f9,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,464,0007,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
885,885,0,1,00de2e7e,116,16,7,2,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,fa,696,005e,7,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,fb,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,580,0008,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
886,886,0,1,00de2e7e,116,4,9,3,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,fc,812,005e,9,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,fc,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,696,0009,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
887,887,0,1,00de2e7e,116,-8,10,4,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,fd,928,005e,9,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,fd,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,812,000a,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
888,888,0,1,00de2e7e,116,-20,12,5,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,fe,1044,005e,11,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,fe,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,928,000b,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
889,889,0,1,00de2e7e,116,-32,14,7,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,ff,1160,005e,11,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,00,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,1044,000c,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
890,890,0,1,00de2e7e,116,20,16,0,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,01,1276,005e,13,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,01,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,1160,000d,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
891,891,0,1,00de2e7e,116,8,18,1,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,02,1392,005e,13,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,02,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,1276,000e,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
892,892,0,1,00de2e7e,116,-4,19,2,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,03,1508,005e,15,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,03,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,1392,000f,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
893,893,0,1,00de2e7e,116,-16,21,4,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,04,1624,005e,15,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,05,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,1508,0010,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
894,894,0,1,00de2e7e,116,-28,23,5,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,06,1740,005e,17,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,06,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,1624,0011,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
895,895,0,1,00de2e7e,116,24,25,6,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,07,1740,005e,1,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,07,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,1740,0012,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
896,896,0,1,00de2e7e,116,24,25,7,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,08,1856,005e,19,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,08,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,1740,0013,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897,897,0,1,00de2e7e,116,12,27,1,23040,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,3,0015,0098,009d,0096,-5696,01,000010,009c,0097,00000000000000000000000000000000,0,09,1972,005e,3,105,00,0096009700980099009a009b009c009d,1456,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,0a,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,1856,0014,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
