Sample in Buffer,Sample in Window,TRIGGER,example_top/Read_Fifo_wusdw_o[7:0],example_top/CountRead_tem[31:0],example_top/CountWrite_tem[31:0],example_top/Read_Fifo_rusdw_o[10:0],example_top/app_wdf_data[127:0],example_top/app_addr[28:0],example_top/Write_Fifo_Out[127:0],example_top/state1[3:0],example_top/Write_Fifo_rusdw_o[7:0],example_top/state[3:0],example_top/app_rd_data[127:0],example_top/app_addr_begin[28:0],example_top/Write_Fifo_datain[7:0],example_top/ddr3_wr_data[127:0],example_top/app_rd_data_valid,u_ila_0_app_rdy,example_top/ddr3_allwr_flag,example_top/ddr3_oneperiod_flag,example_top/ddr3_onewr_flag,example_top/ddr3read_en,example_top/ddr3write_en,example_top/OnePeriod_flag,example_top/Period_flag,example_top/ProsessIn,example_top/ProsessIn1,example_top/Read_Fifo_empty,example_top/Read_Fifo_full,example_top/Read_Fifo_in_en1,example_top/Read_Fifo_rden,example_top/Read_Fifo_rst,example_top/Read_Fifo_wren,example_top/Read_Over_flag,example_top/StartSample1,example_top/Write_Fifo_empty,example_top/Write_Fifo_full,example_top/WriteSign
850,850,0,0,01000000,41024694,2,440048004c005000540058005e469401,00004000,00d000e000f000000000000000020000,0,0c,0,00000001234a00800080009000a000b0,001c001e,d0,00000000100080009000a000b000c000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,851,0,0,01000000,44024694,3,440048004c005000540058005e469401,00004000,00d000e000f000000000000000020000,0,0c,0,00000001234a00800080009000a000b0,001c001e,d0,00000000100080009000a000b000c000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,852,0,0,01000000,46024694,3,440048004c005000540058005e469401,00004000,00d000e000f000000000000000020000,0,0c,0,00000001234a00800080009000a000b0,001c001e,d0,00000000100080009000a000b000c000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,853,0,0,02000000,49024694,3,640068006c007000740078007e469402,00006000,01500160017000000000000000020000,0,14,0,00000001234a01000100011001200130,002c002e,50,00000000100100011001200130014001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,854,0,0,02000000,4b024694,3,640068006c007000740078007e469402,00006000,01500160017000000000000000020000,0,14,0,00000001234a01000100011001200130,002c002e,50,00000000100100011001200130014001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,855,0,0,02000000,4e024694,3,640068006c007000740078007e469402,00006000,01500160017000000000000000020000,0,14,0,00000001234a01000100011001200130,002c002e,50,00000000100100011001200130014001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,856,0,0,02000000,50024694,3,640068006c007000740078007e469402,00006000,01500160017000000000000000020000,0,14,0,00000001234a01000100011001200130,002c002e,50,00000000100100011001200130014001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,857,0,0,03000000,53024694,4,840088008c009000940098009e469403,00008000,01d001e001f000000000000000020000,0,1c,0,00000001234a01800180019001a001b0,003c003e,d0,00000000100180019001a001b001c001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,858,0,0,04000000,55024694,3,a400a800ac00b000b400b800be469404,0000a000,02500260027000000000000000020000,0,24,0,00000001234a02000200021002200230,004c004e,50,00000000100200021002200230024002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,859,0,0,05000000,58024694,2,c400c800cc00d000d400d800de469405,0000c000,02d002e002f000000000000000020000,0,2c,0,00000001234a02800280029002a002b0,005c005e,d0,00000000100280029002a002b002c002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,860,0,0,06000000,5a024694,1,e400e800ec00f000f400f800fe469406,0000e000,03500360037000000000000000020000,0,34,0,00000001234a03000300031003200330,006c006e,50,00000000100300031003200330034003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,861,0,0,06000000,5d024694,1,e400e800ec00f000f400f800fe469406,0000e000,03500360037000000000000000020000,0,34,0,00000001234a03000300031003200330,006c006e,50,00000000100300031003200330034003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,862,0,0,06000000,5f024694,1,e400e800ec00f000f400f800fe469406,0000e000,03500360037000000000000000020000,0,34,0,00000001234a03000300031003200330,006c006e,50,00000000100300031003200330034003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,863,0,0,06000000,62024694,1,e400e800ec00f000f400f800fe469406,0000e000,03500360037000000000000000020000,0,34,0,00000001234a03000300031003200330,006c006e,50,00000000100300031003200330034003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,864,0,0,06000000,64024694,2,e400e800ec00f000f400f800fe469406,0000e000,03500360037000000000000000020000,0,34,0,00000001234a03000300031003200330,006c006e,50,00000000100300031003200330034003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,865,0,0,07000000,67024694,2,040108010c011001140118011e469407,00010001,03d003e003f000000000000000020000,0,3c,0,00000001234a03800380039003a003b0,007c007e,d0,00000000100380039003a003b003c003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,866,0,0,08000000,69024694,1,240128012c013001340138013e469408,00012001,04500460047000000000000000020000,0,44,0,00000001234a04000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,867,0,0,08000000,6c024694,1,240128012c013001340138013e469408,00012001,04500460047000000000000000020000,0,44,0,00000001234a04000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,868,0,0,08000000,6e024694,1,240128012c013001340138013e469408,00012001,04500460047000000000000000020000,0,44,0,00000001234a04000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,869,0,0,08000000,71024694,1,240128012c013001340138013e469408,00012001,04500460047000000000000000020000,0,44,0,00000001234a04000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,870,0,0,08000000,73024694,2,240128012c013001340138013e469408,00012001,04500460047000000000000000020000,0,44,0,00000001234a04000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,871,0,0,08000000,76024694,2,240128012c013001340138013e469408,00012001,04500460047000000000000000020000,0,44,0,00000001234a04000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,872,0,0,08000000,78024694,2,240128012c013001340138013e469408,00012001,04500460047000000000000000020000,0,44,0,00000001234a04000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,873,0,0,09000000,7b024694,3,440148014c015001540158015e469409,00014001,04d004e004f000000000000000020000,0,4c,0,00000001234a04800480049004a004b0,009c009e,d0,00000000100480049004a004b004c004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,874,0,0,0a000000,7d024694,2,640168016c017001740178017e46940a,00016001,05500560057000000000000000020000,0,54,0,00000001234a05000500051005200530,00ac00ae,50,00000000100500051005200530054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,875,0,0,0a000000,80024694,1,640168016c017001740178017e46940a,00016001,05500560057000000000000000020000,0,54,0,00000001234a05000500051005200530,00ac00ae,50,00000000100500051005200530054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,876,0,0,0a000000,82024694,1,640168016c017001740178017e46940a,00016001,05500560057000000000000000020000,0,54,0,00000001234a05000500051005200530,00ac00ae,50,00000000100500051005200530054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,877,0,0,0a000000,85024694,2,640168016c017001740178017e46940a,00016001,05500560057000000000000000020000,0,54,0,00000001234a05000500051005200530,00ac00ae,50,00000000100500051005200530054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,878,0,0,0b000000,87024694,2,840188018c019001940198019e46940b,00018001,05d005e005f000000000000000020000,0,5c,0,00000001234a05800580059005a005b0,00bc00be,d0,00000000100580059005a005b005c005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,879,0,0,0c000000,8a024694,1,a401a801ac01b001b401b801be46940c,0001a001,06500660067000000000000000020000,0,64,0,00000001234a06000600061006200630,00cc00ce,50,00000000100600061006200630064006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,880,0,0,0c000000,8c024694,1,a401a801ac01b001b401b801be46940c,0001a001,06500660067000000000000000020000,0,64,0,00000001234a06000600061006200630,00cc00ce,50,00000000100600061006200630064006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,881,0,0,0c000000,8f024694,1,a401a801ac01b001b401b801be46940c,0001a001,06500660067000000000000000020000,0,64,0,00000001234a06000600061006200630,00cc00ce,50,00000000100600061006200630064006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,882,0,0,0c000000,91024694,1,a401a801ac01b001b401b801be46940c,0001a001,06500660067000000000000000020000,0,64,0,00000001234a06000600061006200630,00cc00ce,50,00000000100600061006200630064006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,883,0,0,0c000000,94024694,2,a401a801ac01b001b401b801be46940c,0001a001,06500660067000000000000000020000,0,64,0,00000001234a06000600061006200630,00cc00ce,50,00000000100600061006200630064006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,884,0,0,0d000000,96024694,2,c401c801cc01d001d401d801de46940d,0001c001,06d006e006f000000000000000020000,0,6c,0,00000001234a06800680069006a006b0,00dc00de,d0,00000000100680069006a006b006c006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,885,0,0,0e000000,99024694,1,e401e801ec01f001f401f801fe46940e,0001e001,07500760077000000000000000020000,0,74,0,00000001234a07000700071007200730,00ec00ee,50,00000000100700071007200730074007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,886,0,0,0e000000,9b024694,1,e401e801ec01f001f401f801fe46940e,0001e001,07500760077000000000000000020000,0,74,0,00000001234a07000700071007200730,00ec00ee,50,00000000100700071007200730074007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,887,0,0,0e000000,9e024694,1,e401e801ec01f001f401f801fe46940e,0001e001,07500760077000000000000000020000,0,74,0,00000001234a07000700071007200730,00ec00ee,50,00000000100700071007200730074007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,888,0,0,0e000000,a0024694,1,e401e801ec01f001f401f801fe46940e,0001e001,07500760077000000000000000020000,0,74,0,00000001234a07000700071007200730,00ec00ee,50,00000000100700071007200730074007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,889,0,0,0e000000,a3024694,2,e401e801ec01f001f401f801fe46940e,0001e001,07500760077000000000000000020000,0,74,0,00000001234a07000700071007200730,00ec00ee,50,00000000100700071007200730074007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,890,0,0,0f000000,a5024694,2,040208020c021002140218021e46940f,00020002,07d007e007f000000000000000020000,0,7c,0,00000001234a07800780079007a007b0,00fc00fe,d0,00000000100780079007a007b007c007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,891,0,0,10000000,a8024694,1,240228022c023002340238023e469410,00022002,08500860087000000000000000020000,0,84,0,00000001234a08000800081008200830,010c010e,50,00000000100800081008200830084008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,892,0,0,10000000,aa024694,0,240228022c023002340238023e469410,00022002,08500860087000000000000000020000,0,84,0,00000001234a08000800081008200830,010c010e,50,00000000100800081008200830084008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,893,0,0,10000000,ad024694,1,240228022c023002340238023e469410,00022002,08500860087000000000000000020000,0,84,0,00000001234a08000800081008200830,010c010e,50,00000000100800081008200830084008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,894,0,0,10000000,af024694,1,240228022c023002340238023e469410,00022002,08500860087000000000000000020000,0,84,0,00000001234a08000800081008200830,010c010e,50,00000000100800081008200830084008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,895,0,0,10000000,b2024694,1,240228022c023002340238023e469410,00022002,08500860087000000000000000020000,0,84,0,00000001234a08000800081008200830,010c010e,50,00000000100800081008200830084008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,896,0,0,10000000,b4024694,2,240228022c023002340238023e469410,00022002,08500860087000000000000000020000,0,84,0,00000001234a08000800081008200830,010c010e,50,00000000100800081008200830084008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,897,0,0,11000000,b7024694,2,440248024c025002540258025e469411,00024002,08d008e008f000000000000000020000,0,8c,0,00000001234a08800880089008a008b0,011c011e,d0,00000000100880089008a008b008c008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,898,0,0,12000000,b9024694,1,640268026c027002740278027e469412,00026002,09500960097000000000000000020000,0,94,0,00000001234a09000900091009200930,012c012e,50,00000000100900091009200930094009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,899,0,0,12000000,bc024694,1,640268026c027002740278027e469412,00026002,09500960097000000000000000020000,0,94,0,00000001234a09000900091009200930,012c012e,50,00000000100900091009200930094009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,900,0,0,12000000,be024694,1,640268026c027002740278027e469412,00026002,09500960097000000000000000020000,0,94,0,00000001234a09000900091009200930,012c012e,50,00000000100900091009200930094009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,901,0,0,12000000,c1024694,1,640268026c027002740278027e469412,00026002,09500960097000000000000000020000,0,94,0,00000001234a09000900091009200930,012c012e,50,00000000100900091009200930094009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,902,0,0,12000000,c3024694,2,640268026c027002740278027e469412,00026002,09500960097000000000000000020000,0,94,0,00000001234a09000900091009200930,012c012e,50,00000000100900091009200930094009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,903,0,0,13000000,c6024694,2,840288028c029002940298029e469413,00028002,09d009e009f000000000000000020000,0,9c,0,00000001234a09800980099009a009b0,013c013e,d0,00000000100980099009a009b009c009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,904,0,0,14000000,c8024694,1,a402a802ac02b002b402b802be469414,0002a002,0a500a600a7000000000000000020000,0,a4,0,00000001234a0a000a000a100a200a30,014c014e,50,00000000100a000a100a200a300a400a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,905,0,0,14000000,cb024694,1,a402a802ac02b002b402b802be469414,0002a002,0a500a600a7000000000000000020000,0,a4,0,00000001234a0a000a000a100a200a30,014c014e,50,00000000100a000a100a200a300a400a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,906,0,0,14000000,cd024694,1,a402a802ac02b002b402b802be469414,0002a002,0a500a600a7000000000000000020000,0,a4,0,00000001234a0a000a000a100a200a30,014c014e,50,00000000100a000a100a200a300a400a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,907,0,0,14000000,d0024694,1,a402a802ac02b002b402b802be469414,0002a002,0a500a600a7000000000000000020000,0,a4,0,00000001234a0a000a000a100a200a30,014c014e,50,00000000100a000a100a200a300a400a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,908,0,0,14000000,d2024694,1,a402a802ac02b002b402b802be469414,0002a002,0a500a600a7000000000000000020000,0,a4,0,00000001234a0a000a000a100a200a30,014c014e,50,00000000100a000a100a200a300a400a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,909,0,0,14000000,d5024694,2,a402a802ac02b002b402b802be469414,0002a002,0a500a600a7000000000000000020000,0,a4,0,00000001234a0a000a000a100a200a30,014c014e,50,00000000100a000a100a200a300a400a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,910,0,0,15000000,d7024694,2,c402c802cc02d002d402d802de469415,0002c002,0ad00ae00af000000000000000020000,0,ac,0,00000001234a0a800a800a900aa00ab0,015c015e,d0,00000000100a800a900aa00ab00ac00a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,911,0,0,16000000,da024694,1,e402e802ec02f002f402f802fe469416,0002e002,0b500b600b7000000000000000020000,0,b4,0,00000001234a0b000b000b100b200b30,016c016e,50,00000000100b000b100b200b300b400b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,912,0,0,16000000,dc024694,1,e402e802ec02f002f402f802fe469416,0002e002,0b500b600b7000000000000000020000,0,b4,0,00000001234a0b000b000b100b200b30,016c016e,50,00000000100b000b100b200b300b400b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,913,0,0,16000000,df024694,1,e402e802ec02f002f402f802fe469416,0002e002,0b500b600b7000000000000000020000,0,b4,0,00000001234a0b000b000b100b200b30,016c016e,50,00000000100b000b100b200b300b400b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,914,0,0,16000000,e1024694,1,e402e802ec02f002f402f802fe469416,0002e002,0b500b600b7000000000000000020000,0,b4,0,00000001234a0b000b000b100b200b30,016c016e,50,00000000100b000b100b200b300b400b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,915,0,0,16000000,e4024694,2,e402e802ec02f002f402f802fe469416,0002e002,0b500b600b7000000000000000020000,0,b4,0,00000001234a0b000b000b100b200b30,016c016e,50,00000000100b000b100b200b300b400b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,916,0,0,17000000,e6024694,2,040308030c031003140318031e469417,00030003,0bd00be00bf000000000000000020000,0,bc,0,00000001234a0b800b800b900ba00bb0,017c017e,d0,00000000100b800b900ba00bb00bc00b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,917,0,0,18000000,e9024694,1,240328032c033003340338033e469418,00032003,0c500c600c7000000000000000020000,0,c4,0,00000001234a0c000c000c100c200c30,018c018e,50,00000000100c000c100c200c300c400c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,918,0,0,18000000,eb024694,1,240328032c033003340338033e469418,00032003,0c500c600c7000000000000000020000,0,c4,0,00000001234a0c000c000c100c200c30,018c018e,50,00000000100c000c100c200c300c400c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,919,0,0,18000000,ee024694,1,240328032c033003340338033e469418,00032003,0c500c600c7000000000000000020000,0,c4,0,00000001234a0c000c000c100c200c30,018c018e,50,00000000100c000c100c200c300c400c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,920,0,0,18000000,f0024694,1,240328032c033003340338033e469418,00032003,0c500c600c7000000000000000020000,0,c4,0,00000001234a0c000c000c100c200c30,018c018e,50,00000000100c000c100c200c300c400c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,921,0,0,18000000,f3024694,2,240328032c033003340338033e469418,00032003,0c500c600c7000000000000000020000,0,c4,0,00000001234a0c000c000c100c200c30,018c018e,50,00000000100c000c100c200c300c400c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,922,0,0,19000000,f5024694,2,440348034c035003540358035e469419,00034003,0cd00ce00cf000000000000000020000,0,cc,0,00000001234a0c800c800c900ca00cb0,019c019e,d0,00000000100c800c900ca00cb00cc00c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,923,0,0,1a000000,f8024694,1,640368036c037003740378037e46941a,00036003,0d500d600d7000000000000000020000,0,d4,0,00000001234a0d000d000d100d200d30,01ac01ae,50,00000000100d000d100d200d300d400d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,924,0,0,1a000000,fa024694,0,640368036c037003740378037e46941a,00036003,0d500d600d7000000000000000020000,0,d4,0,00000001234a0d000d000d100d200d30,01ac01ae,50,00000000100d000d100d200d300d400d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,925,0,0,1a000000,fd024694,1,640368036c037003740378037e46941a,00036003,0d500d600d7000000000000000020000,0,d4,0,00000001234a0d000d000d100d200d30,01ac01ae,50,00000000100d000d100d200d300d400d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,926,0,0,1a000000,ff024694,1,640368036c037003740378037e46941a,00036003,0d500d600d7000000000000000020000,0,d4,0,00000001234a0d000d000d100d200d30,01ac01ae,50,00000000100d000d100d200d300d400d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,927,0,0,1a000000,02024694,1,640368036c037003740378037e46941a,00036003,0d500d600d7000000000000000020000,0,d4,0,00000001234a0d000d000d100d200d30,01ac01ae,50,00000000100d000d100d200d300d400d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,928,0,0,1a000000,04024694,2,640368036c037003740378037e46941a,00036003,0d500d600d7000000000000000020000,0,d4,0,00000001234a0d000d000d100d200d30,01ac01ae,50,00000000100d000d100d200d300d400d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,929,0,0,1b000000,07024694,2,840388038c039003940398039e46941b,00038003,0dd00de00df000000000000000020000,0,dc,0,00000001234a0d800d800d900da00db0,01bc01be,d0,00000000100d800d900da00db00dc00d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,930,0,0,1c000000,09024694,1,a403a803ac03b003b403b803be46941c,0003a003,0e500e600e7000000000000000020000,0,e4,0,00000001234a0e000e000e100e200e30,01cc01ce,50,00000000100e000e100e200e300e400e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,931,0,0,1c000000,0c024694,1,a403a803ac03b003b403b803be46941c,0003a003,0e500e600e7000000000000000020000,0,e4,0,00000001234a0e000e000e100e200e30,01cc01ce,50,00000000100e000e100e200e300e400e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,932,0,0,1c000000,0e024694,1,a403a803ac03b003b403b803be46941c,0003a003,0e500e600e7000000000000000020000,0,e4,0,00000001234a0e000e000e100e200e30,01cc01ce,50,00000000100e000e100e200e300e400e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,933,0,0,1c000000,11024694,1,a403a803ac03b003b403b803be46941c,0003a003,0e500e600e7000000000000000020000,0,e4,0,00000001234a0e000e000e100e200e30,01cc01ce,50,00000000100e000e100e200e300e400e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,934,0,0,1c000000,13024694,2,a403a803ac03b003b403b803be46941c,0003a003,0e500e600e7000000000000000020000,0,e4,0,00000001234a0e000e000e100e200e30,01cc01ce,50,00000000100e000e100e200e300e400e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,935,0,0,1d000000,16024694,2,c403c803cc03d003d403d803de46941d,0003c003,0ed00ee00ef000000000000000020000,0,ec,0,00000001234a0e800e800e900ea00eb0,01dc01de,d0,00000000100e800e900ea00eb00ec00e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,936,0,0,1e000000,18024694,1,e403e803ec03f003f403f803fe46941e,0003e003,0f500f600f7000000000000000020000,0,f4,0,00000001234a0f000f000f100f200f30,01ec01ee,50,00000000100f000f100f200f300f400f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,937,0,0,1e000000,1b024694,1,e403e803ec03f003f403f803fe46941e,0003e003,0f500f600f7000000000000000020000,0,f4,0,00000001234a0f000f000f100f200f30,01ec01ee,50,00000000100f000f100f200f300f400f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,938,0,0,1e000000,1d024694,1,e403e803ec03f003f403f803fe46941e,0003e003,0f500f600f7000000000000000020000,0,f4,0,00000001234a0f000f000f100f200f30,01ec01ee,50,00000000100f000f100f200f300f400f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,939,0,0,1e000000,20024694,1,e403e803ec03f003f403f803fe46941e,0003e003,0f500f600f7000000000000000020000,0,f4,0,00000001234a0f000f000f100f200f30,01ec01ee,50,00000000100f000f100f200f300f400f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,940,0,0,1e000000,22024694,1,e403e803ec03f003f403f803fe46941e,0003e003,0f500f600f7000000000000000020000,0,f4,0,00000001234a0f000f000f100f200f30,01ec01ee,50,00000000100f000f100f200f300f400f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,941,0,0,1e000000,25024694,2,e403e803ec03f003f403f803fe46941e,0003e003,0f500f600f7000000000000000020000,0,f4,0,00000001234a0f000f000f100f200f30,01ec01ee,50,00000000100f000f100f200f300f400f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,942,0,0,1f000000,27024694,2,040008000c001000140018001e46941f,00000000,0fd00fe00ff000000000000000020000,0,fc,0,00000001234a0f800f800f900fa00fb0,01fc01fe,d0,00000000100f800f900fa00fb00fc00f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,943,0,0,20000000,2a024694,1,240028002c003000340038003e469420,00002000,00500060007000000000000000020000,0,04,0,00000001234a10000000001000200030,000c000e,50,00000000100000001000200030004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,944,0,0,20000000,2c024694,1,240028002c003000340038003e469420,00002000,00500060007000000000000000020000,0,04,0,00000001234a10000000001000200030,000c000e,50,00000000100000001000200030004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,945,0,0,20000000,2f024694,1,240028002c003000340038003e469420,00002000,00500060007000000000000000020000,0,04,0,00000001234a10000000001000200030,000c000e,50,00000000100000001000200030004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
